trial_id,timestamp,parameters,cost_score,service_score,compliance_score,combined_objective,feasibility_rate,total_cost,on_time_rate,violations,solve_time_seconds
1,2025-08-06T11:41:28.443325,"{'cost_weight': 0.43641606182491466, 'service_weight': 0.18963275405261976, 'compliance_weight': 0.3739511841224657, 'max_cascade_depth': 3}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.026110172271728516
2,2025-08-06T11:41:28.462152,"{'cost_weight': 0.3732715189199366, 'service_weight': 0.440489252957336, 'compliance_weight': 0.18623922812272747, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.014316797256469727
3,2025-08-06T11:41:28.478312,"{'cost_weight': 0.3638424999128193, 'service_weight': 0.4431031596158552, 'compliance_weight': 0.1930543404713255, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.015151739120483398
4,2025-08-06T11:41:28.493897,"{'cost_weight': 0.33134099335693223, 'service_weight': 0.5047603973776061, 'compliance_weight': 0.16389860926546157, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.011586427688598633
5,2025-08-06T11:41:28.512600,"{'cost_weight': 0.4923254382454112, 'service_weight': 0.3186029587492264, 'compliance_weight': 0.18907160300536244, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.015088558197021484
6,2025-08-06T11:41:28.529630,"{'cost_weight': 0.2773051484853023, 'service_weight': 0.21844834107947214, 'compliance_weight': 0.5042465104352256, 'max_cascade_depth': 3}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.01602649688720703
7,2025-08-06T11:41:28.545945,"{'cost_weight': 0.5140858638310618, 'service_weight': 0.21224690807370747, 'compliance_weight': 0.27366722809523075, 'max_cascade_depth': 3}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.015315771102905273
8,2025-08-06T11:41:28.562616,"{'cost_weight': 0.35733087940581537, 'service_weight': 0.15981031180814015, 'compliance_weight': 0.48285880878604454, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.015671253204345703
9,2025-08-06T11:41:28.578266,"{'cost_weight': 0.25685193553013475, 'service_weight': 0.47087632237372024, 'compliance_weight': 0.2722717420961449, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.014644622802734375
10,2025-08-06T11:41:28.596782,"{'cost_weight': 0.3361927667787498, 'service_weight': 0.3248952228264371, 'compliance_weight': 0.338912010394813, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.015785694122314453
11,2025-08-06T11:41:28.628328,"{'cost_weight': 0.37358644672569274, 'service_weight': 0.17880912504387303, 'compliance_weight': 0.44760442823043417, 'max_cascade_depth': 3}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.030475378036499023
12,2025-08-06T11:41:28.645047,"{'cost_weight': 0.6368865223150401, 'service_weight': 0.2654457609766373, 'compliance_weight': 0.0976677167083227, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.014800548553466797
13,2025-08-06T11:41:28.679758,"{'cost_weight': 0.35156462728538046, 'service_weight': 0.32822879872428234, 'compliance_weight': 0.3202065739903372, 'max_cascade_depth': 3}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.032221078872680664
14,2025-08-06T11:41:28.696793,"{'cost_weight': 0.11996533523230635, 'service_weight': 0.481449867587652, 'compliance_weight': 0.3985847971800417, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.017034530639648438
15,2025-08-06T11:41:28.728290,"{'cost_weight': 0.49715885185996816, 'service_weight': 0.17491291777914356, 'compliance_weight': 0.32792823036088836, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.030491113662719727
16,2025-08-06T11:41:28.744998,"{'cost_weight': 0.3133313232808833, 'service_weight': 0.24857454601187268, 'compliance_weight': 0.43809413070724396, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.014706611633300781
17,2025-08-06T11:41:28.778371,"{'cost_weight': 0.35331358631761905, 'service_weight': 0.50289424888812, 'compliance_weight': 0.14379216479426085, 'max_cascade_depth': 3}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.02132439613342285
18,2025-08-06T11:41:28.811677,"{'cost_weight': 0.45440318047900546, 'service_weight': 0.33535901477543234, 'compliance_weight': 0.2102378047455622, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.02070307731628418
19,2025-08-06T11:41:28.829250,"{'cost_weight': 0.4280097567561682, 'service_weight': 0.1717017709319114, 'compliance_weight': 0.40028847231192033, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.008573770523071289
20,2025-08-06T11:41:28.860582,"{'cost_weight': 0.3432911488929328, 'service_weight': 0.3757192926747908, 'compliance_weight': 0.28098955843227647, 'max_cascade_depth': 3}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.0293576717376709
