trial_id,timestamp,parameters,cost_score,service_score,compliance_score,combined_objective,feasibility_rate,total_cost,on_time_rate,violations,solve_time_seconds
1,2025-08-06T11:15:09.128353,"{'cost_weight': 0.39111366824542354, 'service_weight': 0.27930676839499213, 'compliance_weight': 0.3295795633595844, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.006888628005981445
2,2025-08-06T11:15:09.139867,"{'cost_weight': 0.37300352307224655, 'service_weight': 0.3936388929161535, 'compliance_weight': 0.23335758401159995, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.009269475936889648
3,2025-08-06T11:15:09.156100,"{'cost_weight': 0.29359317403016916, 'service_weight': 0.21970289915993355, 'compliance_weight': 0.4867039268098972, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.01623225212097168
4,2025-08-06T11:15:09.170357,"{'cost_weight': 0.49019356532819525, 'service_weight': 0.37756221392078926, 'compliance_weight': 0.13224422075101544, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.0069615840911865234
5,2025-08-06T11:15:09.189348,"{'cost_weight': 0.15257220874414482, 'service_weight': 0.32721078727859654, 'compliance_weight': 0.5202170039772586, 'max_cascade_depth': 3}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.01624774932861328
6,2025-08-06T11:15:09.205850,"{'cost_weight': 0.1728549824546184, 'service_weight': 0.5104937951262251, 'compliance_weight': 0.3166512224191566, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.015270709991455078
7,2025-08-06T11:15:09.221752,"{'cost_weight': 0.28745856389658314, 'service_weight': 0.452581739377973, 'compliance_weight': 0.2599596967254438, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.015012025833129883
8,2025-08-06T11:15:09.239566,"{'cost_weight': 0.46922173312731874, 'service_weight': 0.11502725808899524, 'compliance_weight': 0.415751008783686, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.013738870620727539
9,2025-08-06T11:15:09.254634,"{'cost_weight': 0.15735477263742442, 'service_weight': 0.4062660929826523, 'compliance_weight': 0.43637913437992326, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.012064695358276367
10,2025-08-06T11:15:09.272943,"{'cost_weight': 0.3279574883124288, 'service_weight': 0.32657603768159027, 'compliance_weight': 0.3454664740059809, 'max_cascade_depth': 3}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.015604496002197266
11,2025-08-06T11:15:09.306073,"{'cost_weight': 0.39391399227841883, 'service_weight': 0.3178339143279384, 'compliance_weight': 0.2882520933936427, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.03110051155090332
12,2025-08-06T11:15:09.322453,"{'cost_weight': 0.4509618224087019, 'service_weight': 0.3298157450923878, 'compliance_weight': 0.21922243249891032, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.006720542907714844
13,2025-08-06T11:15:09.339128,"{'cost_weight': 0.35755054906159417, 'service_weight': 0.33294359767419107, 'compliance_weight': 0.30950585326421476, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.013133525848388672
14,2025-08-06T11:15:09.372772,"{'cost_weight': 0.42859237029267827, 'service_weight': 0.3944304617352992, 'compliance_weight': 0.17697716797202262, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.03364372253417969
15,2025-08-06T11:15:09.406161,"{'cost_weight': 0.23655132334307089, 'service_weight': 0.47323388811682204, 'compliance_weight': 0.29021478854010696, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.02915191650390625
16,2025-08-06T11:15:09.422677,"{'cost_weight': 0.5695531133236007, 'service_weight': 0.21895908449514961, 'compliance_weight': 0.21148780218124982, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.014672279357910156
17,2025-08-06T11:15:09.439328,"{'cost_weight': 0.3707292229489665, 'service_weight': 0.32851425635187054, 'compliance_weight': 0.3007565206991629, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.015165567398071289
18,2025-08-06T11:15:09.472818,"{'cost_weight': 0.3755860922125811, 'service_weight': 0.37351636736544985, 'compliance_weight': 0.25089754042196905, 'max_cascade_depth': 3}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.03200483322143555
19,2025-08-06T11:15:09.489715,"{'cost_weight': 0.32702996905957016, 'service_weight': 0.3235367563186453, 'compliance_weight': 0.3494332746217844, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.007448673248291016
20,2025-08-06T11:15:09.523427,"{'cost_weight': 0.6173660463227673, 'service_weight': 0.1847412252854223, 'compliance_weight': 0.19789272839181052, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.03329348564147949
