trial_id,timestamp,parameters,cost_score,service_score,combined_objective,feasibility_rate,total_cost,on_time_rate,violations,solve_time_seconds
1,2025-08-06T12:53:45.257795,"{'cost_weight': 0.7402710848301409, 'service_weight': 0.1353876884076761, 'max_cascade_depth': 2, 'max_deadhead_minutes': 110.17947742467622, 'max_delay_minutes': 50.80804362871149}",0.0,0.4,0.09276742896578503,0.0,0.0,0.0,0,0.031098127365112305
2,2025-08-06T12:53:45.312069,"{'cost_weight': 0.8412297972871946, 'service_weight': 0.2556380729687059, 'max_cascade_depth': 1, 'max_deadhead_minutes': 34.80590429141213, 'max_delay_minutes': 147.28802288784652}",0.0,0.4,0.13983711980317112,0.0,0.0,0.0,0,0.015649080276489258
3,2025-08-06T12:53:45.343303,"{'cost_weight': 0.24527497207019106, 'service_weight': 0.4823230158356696, 'max_cascade_depth': 3, 'max_deadhead_minutes': 104.2269109804299, 'max_delay_minutes': 176.93527593707736}",0.0,0.4,0.3977386060870259,0.0,0.0,0.0,0,0.02523207664489746
4,2025-08-06T12:53:45.375765,"{'cost_weight': 0.19397842619886926, 'service_weight': 0.3345092945518714, 'max_cascade_depth': 1, 'max_deadhead_minutes': 49.94094571832848, 'max_delay_minutes': 54.92188681041232}",0.0,0.4,0.3797733965247319,0.0,0.0,0.0,0,0.03134918212890625
5,2025-08-06T12:53:45.395157,"{'cost_weight': 0.27787749257900735, 'service_weight': 0.6344876414889303, 'max_cascade_depth': 1, 'max_deadhead_minutes': 118.50990308992071, 'max_delay_minutes': 51.18905867781195}",0.0,0.4,0.41725902347448823,0.0,0.0,0.0,0,0.01517939567565918
6,2025-08-06T12:53:45.425724,"{'cost_weight': 0.8932624200961675, 'service_weight': 0.22781335274644388, 'max_cascade_depth': 2, 'max_deadhead_minutes': 60.96941331633708, 'max_delay_minutes': 176.9057583452045}",0.0,0.4,0.12192575645558619,0.0,0.0,0.0,0,0.026531457901000977
7,2025-08-06T12:53:45.443284,"{'cost_weight': 0.11571503494282256, 'service_weight': 0.7474527862423308, 'max_cascade_depth': 1, 'max_deadhead_minutes': 45.130629584725355, 'max_delay_minutes': 44.336693618854795}",0.0,0.4,0.5195648641415228,0.0,0.0,0.0,0,0.015620231628417969
8,2025-08-06T12:53:45.460101,"{'cost_weight': 0.7262268348299815, 'service_weight': 0.2374233519108369, 'max_cascade_depth': 3, 'max_deadhead_minutes': 115.3946049600126, 'max_delay_minutes': 157.9154602987173}",0.0,0.4,0.14782751366271077,0.0,0.0,0.0,0,0.01681661605834961
9,2025-08-06T12:53:45.493526,"{'cost_weight': 0.7349217270021854, 'service_weight': 0.3091378453243262, 'max_cascade_depth': 1, 'max_deadhead_minutes': 67.11580153737785, 'max_delay_minutes': 145.57859662182483}",0.0,0.4,0.1776552910494165,0.0,0.0,0.0,0,0.03240966796875
10,2025-08-06T12:53:45.527429,"{'cost_weight': 0.7791926442666247, 'service_weight': 0.32704258075087855, 'max_cascade_depth': 2, 'max_deadhead_minutes': 79.74193144331076, 'max_delay_minutes': 173.88679047016507}",0.0,0.4,0.17738139593902588,0.0,0.0,0.0,0,0.029911279678344727
11,2025-08-06T12:53:45.556808,"{'cost_weight': 0.5353960123046039, 'service_weight': 0.11389251363454495, 'max_cascade_depth': 2, 'max_deadhead_minutes': 90.89862751310515, 'max_delay_minutes': 85.92379525476112}",0.0,0.4,0.10524675156069423,0.0,0.0,0.0,0,0.01553797721862793
12,2025-08-06T12:53:45.592371,"{'cost_weight': 0.5873657789311955, 'service_weight': 0.10387470343998934, 'max_cascade_depth': 2, 'max_deadhead_minutes': 35.551838781713734, 'max_delay_minutes': 118.63483574767598}",0.0,0.4,0.0901637326711519,0.0,0.0,0.0,0,0.031561851501464844
13,2025-08-06T12:53:45.627663,"{'cost_weight': 0.8228890735228248, 'service_weight': 0.46063122385396227, 'max_cascade_depth': 3, 'max_deadhead_minutes': 86.88725210691334, 'max_delay_minutes': 103.01859693439724}",0.0,0.4,0.2153286822789093,0.0,0.0,0.0,0,0.03049778938293457
14,2025-08-06T12:53:45.658184,"{'cost_weight': 0.6411886847894356, 'service_weight': 0.1873653199838103, 'max_cascade_depth': 1, 'max_deadhead_minutes': 30.736897703114018, 'max_delay_minutes': 78.14452727003095}",0.0,0.4,0.1356811883626734,0.0,0.0,0.0,0,0.02798938751220703
15,2025-08-06T12:53:45.693327,"{'cost_weight': 0.4888341618731967, 'service_weight': 0.8811763858436299, 'max_cascade_depth': 2, 'max_deadhead_minutes': 101.50899337652194, 'max_delay_minutes': 132.85757752790005}",0.0,0.4,0.3859136941589872,0.0,0.0,0.0,0,0.03413248062133789
16,2025-08-06T12:53:45.726673,"{'cost_weight': 0.3871476842605479, 'service_weight': 0.41081333293139516, 'max_cascade_depth': 2, 'max_deadhead_minutes': 67.16895123631694, 'max_delay_minutes': 73.65525389199006}",0.0,0.4,0.30889729504110147,0.0,0.0,0.0,0,0.022357463836669922
17,2025-08-06T12:53:45.760414,"{'cost_weight': 0.6656416991170043, 'service_weight': 0.6064893403783124, 'max_cascade_depth': 1, 'max_deadhead_minutes': 52.47784721799539, 'max_delay_minutes': 105.62552423529746}",0.0,0.4,0.2860504090611234,0.0,0.0,0.0,0,0.021320104598999023
18,2025-08-06T12:53:45.792292,"{'cost_weight': 0.8878822514279395, 'service_weight': 0.18007130132481766, 'max_cascade_depth': 3, 'max_deadhead_minutes': 101.2554258534685, 'max_delay_minutes': 125.50909609747659}",0.0,0.4,0.10116805222137189,0.0,0.0,0.0,0,0.0198061466217041
19,2025-08-06T12:53:45.825751,"{'cost_weight': 0.4617260566873863, 'service_weight': 0.37315015535124463, 'max_cascade_depth': 1, 'max_deadhead_minutes': 77.22495991991784, 'max_delay_minutes': 32.50933574305601}",0.0,0.4,0.26817160434364734,0.0,0.0,0.0,0,0.0313568115234375
20,2025-08-06T12:53:45.859027,"{'cost_weight': 0.6652200972424895, 'service_weight': 0.5769596527560902, 'max_cascade_depth': 2, 'max_deadhead_minutes': 41.75123998460083, 'max_delay_minutes': 149.9907925065647}",0.0,0.4,0.27868413702127237,0.0,0.0,0.0,0,0.020505905151367188
