trial_id,timestamp,parameters,cost_score,service_score,compliance_score,combined_objective,feasibility_rate,total_cost,on_time_rate,violations,solve_time_seconds
11,2025-08-06T06:57:17.198444,"{'cost_weight': 0.43504013960590154, 'service_weight': 0.27387342269127174, 'compliance_weight': 0.29108643770282683, 'max_cascade_depth': 3}",0.244,0.72,1.0,0.1816,0.5333333333333333,3660.0,0.5333333333333333,0,0.012749910354614258
12,2025-08-06T06:57:17.281341,"{'cost_weight': 0.3361466081011605, 'service_weight': 0.14056426265406385, 'compliance_weight': 0.5232891292447757, 'max_cascade_depth': 2}",0.244,0.72,1.0,0.1816,0.5333333333333333,3660.0,0.5333333333333333,0,0.015103816986083984
13,2025-08-06T06:57:17.361151,"{'cost_weight': 0.22715521474236453, 'service_weight': 0.1692981739730072, 'compliance_weight': 0.6035466112846283, 'max_cascade_depth': 2}",0.244,0.72,1.0,0.1816,0.5333333333333333,3660.0,0.5333333333333333,0,0.01611042022705078
14,2025-08-06T06:57:17.429319,"{'cost_weight': 0.16662384209572864, 'service_weight': 0.28669826531422404, 'compliance_weight': 0.5466778925900473, 'max_cascade_depth': 2}",0.244,0.72,1.0,0.1816,0.5333333333333333,3660.0,0.5333333333333333,0,0.0
15,2025-08-06T06:57:17.531968,"{'cost_weight': 0.4011410841967583, 'service_weight': 0.15614467009513983, 'compliance_weight': 0.4427142457081019, 'max_cascade_depth': 1}",0.244,0.72,1.0,0.1816,0.5333333333333333,3660.0,0.5333333333333333,0,0.02204108238220215
16,2025-08-06T06:57:17.612918,"{'cost_weight': 0.5941739607437039, 'service_weight': 0.25239719354949647, 'compliance_weight': 0.15342884570679968, 'max_cascade_depth': 2}",0.244,0.72,1.0,0.1816,0.5333333333333333,3660.0,0.5333333333333333,0,0.011250019073486328
17,2025-08-06T06:57:17.684979,"{'cost_weight': 0.2359947527067509, 'service_weight': 0.25964954297782505, 'compliance_weight': 0.504355704315424, 'max_cascade_depth': 2}",0.244,0.72,1.0,0.1816,0.5333333333333333,3660.0,0.5333333333333333,0,0.0030274391174316406
18,2025-08-06T06:57:17.764675,"{'cost_weight': 0.4762825822412741, 'service_weight': 0.405743908684396, 'compliance_weight': 0.11797350907432988, 'max_cascade_depth': 3}",0.244,0.72,1.0,0.1816,0.5333333333333333,3660.0,0.5333333333333333,0,0.009661436080932617
19,2025-08-06T06:57:17.861165,"{'cost_weight': 0.3965756725858864, 'service_weight': 0.20981708946115926, 'compliance_weight': 0.3936072379529544, 'max_cascade_depth': 1}",0.244,0.72,1.0,0.1816,0.5333333333333333,3660.0,0.5333333333333333,0,0.02178955078125
20,2025-08-06T06:57:17.948866,"{'cost_weight': 0.3710888365387565, 'service_weight': 0.22776222712450123, 'compliance_weight': 0.4011489363367422, 'max_cascade_depth': 2}",0.244,0.72,1.0,0.1816,0.5333333333333333,3660.0,0.5333333333333333,0,0.016655445098876953
