trial_id,timestamp,parameters,cost_score,service_score,combined_objective,feasibility_rate,total_cost,on_time_rate,violations,solve_time_seconds
1,2025-08-06T15:25:28.954116,"{'cost_weight': 0.6109667369447881, 'service_weight': 0.5911431103341906, 'max_cascade_depth': 3, 'max_deadhead_minutes': 112.46022064395198, 'max_delay_minutes': 87.49787901925201}",0.0,0.4,0.2950527915592401,0.0,0.0,0.0,0,0.029184579849243164
2,2025-08-06T15:25:28.972945,"{'cost_weight': 0.24331324682609445, 'service_weight': 0.233883388504732, 'max_cascade_depth': 1, 'max_deadhead_minutes': 103.03778090060973, 'max_delay_minutes': 125.7908547871129}",0.0,0.4,0.29407171533293086,0.0,0.0,0.0,0,0.01470184326171875
3,2025-08-06T15:25:29.006322,"{'cost_weight': 0.7094907176061801, 'service_weight': 0.6767930560270122, 'max_cascade_depth': 3, 'max_deadhead_minutes': 88.11480143379708, 'max_delay_minutes': 129.30132590392074}",0.0,0.4,0.29292403282767854,0.0,0.0,0.0,0,0.03027057647705078
4,2025-08-06T15:25:29.039550,"{'cost_weight': 0.692624537543119, 'service_weight': 0.8483752989896097, 'max_cascade_depth': 2, 'max_deadhead_minutes': 50.54197235107199, 'max_delay_minutes': 48.70797531130155}",0.0,0.4,0.33032137144094686,0.0,0.0,0.0,0,0.020227432250976562
5,2025-08-06T15:25:29.067075,"{'cost_weight': 0.3095361697018264, 'service_weight': 0.36958142575623, 'max_cascade_depth': 2, 'max_deadhead_minutes': 112.66160001220035, 'max_delay_minutes': 94.7071361161473}",0.0,0.4,0.3265249743737992,0.0,0.0,0.0,0,0.02394247055053711
6,2025-08-06T15:25:29.107184,"{'cost_weight': 0.4155921635734744, 'service_weight': 0.12331544301916315, 'max_cascade_depth': 2, 'max_deadhead_minutes': 48.11405046669446, 'max_delay_minutes': 165.2801909816431}",0.0,0.4,0.13729489973116427,0.0,0.0,0.0,0,0.027089834213256836
7,2025-08-06T15:25:29.137131,"{'cost_weight': 0.5744722646618986, 'service_weight': 0.7556342837142876, 'max_cascade_depth': 2, 'max_deadhead_minutes': 114.31612226437252, 'max_delay_minutes': 123.63731508952631}",0.0,0.4,0.34086033993447085,0.0,0.0,0.0,0,0.01708984375
8,2025-08-06T15:25:29.157243,"{'cost_weight': 0.40773558170454915, 'service_weight': 0.2912790126322345, 'max_cascade_depth': 3, 'max_deadhead_minutes': 57.85708539323404, 'max_delay_minutes': 117.22131060564145}",0.0,0.4,0.25001968341613506,0.0,0.0,0.0,0,0.0072231292724609375
9,2025-08-06T15:25:29.191476,"{'cost_weight': 0.6930327254281756, 'service_weight': 0.4832383952616792, 'max_cascade_depth': 2, 'max_deadhead_minutes': 66.51023332747212, 'max_delay_minutes': 95.52085690979749}",0.0,0.4,0.24649337389747603,0.0,0.0,0.0,0,0.016497373580932617
10,2025-08-06T15:25:29.222843,"{'cost_weight': 0.6605184185589862, 'service_weight': 0.8606694841013302, 'max_cascade_depth': 3, 'max_deadhead_minutes': 104.98103479951229, 'max_delay_minutes': 156.49482756648052}",0.0,0.4,0.339472651312631,0.0,0.0,0.0,0,0.018178701400756836
11,2025-08-06T15:25:29.255456,"{'cost_weight': 0.86882411971797, 'service_weight': 0.5950268656845565, 'max_cascade_depth': 1, 'max_deadhead_minutes': 82.08088690422564, 'max_delay_minutes': 50.53048977749909}",0.0,0.4,0.2438882939389916,0.0,0.0,0.0,0,0.018517255783081055
12,2025-08-06T15:25:29.291814,"{'cost_weight': 0.15444579169000427, 'service_weight': 0.1268761849073849, 'max_cascade_depth': 1, 'max_deadhead_minutes': 98.33909291096494, 'max_delay_minutes': 75.48481410027543}",0.0,0.4,0.2705999434000046,0.0,0.0,0.0,0,0.03435802459716797
13,2025-08-06T15:25:29.322960,"{'cost_weight': 0.11479296426388536, 'service_weight': 0.47516004122749345, 'max_cascade_depth': 1, 'max_deadhead_minutes': 119.96973883228442, 'max_delay_minutes': 74.99499578123151}",0.0,0.4,0.4832520931036468,0.0,0.0,0.0,0,0.03004288673400879
14,2025-08-06T15:25:29.358265,"{'cost_weight': 0.2742221564972124, 'service_weight': 0.29127346023659717, 'max_cascade_depth': 3, 'max_deadhead_minutes': 93.22777831378113, 'max_delay_minutes': 147.34364121465248}",0.0,0.4,0.3090458545927569,0.0,0.0,0.0,0,0.015909671783447266
15,2025-08-06T15:25:29.394478,"{'cost_weight': 0.5085283467231814, 'service_weight': 0.5831596406800714, 'max_cascade_depth': 1, 'max_deadhead_minutes': 70.67300960943426, 'max_delay_minutes': 179.7214489244418}",0.0,0.4,0.32050896267561174,0.0,0.0,0.0,0,0.021838903427124023
16,2025-08-06T15:25:29.440630,"{'cost_weight': 0.2503442012258789, 'service_weight': 0.3501143842468215, 'max_cascade_depth': 3, 'max_deadhead_minutes': 101.45242010259682, 'max_delay_minutes': 76.1717520666581}",0.0,0.4,0.3498469929990593,0.0,0.0,0.0,0,0.025414228439331055
17,2025-08-06T15:25:29.477968,"{'cost_weight': 0.843129194190766, 'service_weight': 0.20315438226913538, 'max_cascade_depth': 1, 'max_deadhead_minutes': 30.28024961817239, 'max_delay_minutes': 31.07915370338715}",0.0,0.4,0.11650056648495306,0.0,0.0,0.0,0,0.02456498146057129
18,2025-08-06T15:25:29.525948,"{'cost_weight': 0.41921399268881143, 'service_weight': 0.4259273805592564, 'max_cascade_depth': 2, 'max_deadhead_minutes': 79.97717849851436, 'max_delay_minutes': 107.74450666558404}",0.0,0.4,0.30238305261685766,0.0,0.0,0.0,0,0.03036189079284668
19,2025-08-06T15:25:29.573880,"{'cost_weight': 0.5780089212094848, 'service_weight': 0.5705794929113333, 'max_cascade_depth': 1, 'max_deadhead_minutes': 110.04078511268014, 'max_delay_minutes': 135.95706569440793}",0.0,0.4,0.29805950638014095,0.0,0.0,0.0,0,0.03365349769592285
20,2025-08-06T15:25:29.615092,"{'cost_weight': 0.7779930062607434, 'service_weight': 0.701447813594777, 'max_cascade_depth': 3, 'max_deadhead_minutes': 91.62739362326293, 'max_delay_minutes': 91.53525951295836}",0.0,0.4,0.28447821805942025,0.0,0.0,0.0,0,0.02079010009765625
