trial_id,timestamp,parameters,cost_score,service_score,compliance_score,combined_objective,feasibility_rate,total_cost,on_time_rate,violations,solve_time_seconds
1,2025-08-06T11:39:28.728522,"{'cost_weight': 0.2962339859343634, 'service_weight': 0.25564477815193426, 'compliance_weight': 0.44812123591370245, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.015073060989379883
2,2025-08-06T11:39:28.744608,"{'cost_weight': 0.1930059278711787, 'service_weight': 0.21238832876016628, 'compliance_weight': 0.594605743368655, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.009847164154052734
3,2025-08-06T11:39:28.759614,"{'cost_weight': 0.39905152844073877, 'service_weight': 0.32995081262563675, 'compliance_weight': 0.27099765893362454, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.008003473281860352
4,2025-08-06T11:39:28.774942,"{'cost_weight': 0.13841558573448515, 'service_weight': 0.5432108556200057, 'compliance_weight': 0.31837355864550915, 'max_cascade_depth': 3}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.008986711502075195
5,2025-08-06T11:39:28.793058,"{'cost_weight': 0.44017794844078484, 'service_weight': 0.32531338421878364, 'compliance_weight': 0.2345086673404316, 'max_cascade_depth': 3}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.012193679809570312
6,2025-08-06T11:39:28.811177,"{'cost_weight': 0.18445394096662712, 'service_weight': 0.32230005171052284, 'compliance_weight': 0.49324600732285, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.01375126838684082
7,2025-08-06T11:39:28.828138,"{'cost_weight': 0.43396228008839915, 'service_weight': 0.1888267025302518, 'compliance_weight': 0.37721101738134916, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.011084556579589844
8,2025-08-06T11:39:28.843489,"{'cost_weight': 0.3403555062008799, 'service_weight': 0.27181559835274044, 'compliance_weight': 0.38782889544637955, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.011895895004272461
9,2025-08-06T11:39:28.862199,"{'cost_weight': 0.36967012834650037, 'service_weight': 0.26928207184173714, 'compliance_weight': 0.36104779981176255, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.014663934707641602
10,2025-08-06T11:39:28.878832,"{'cost_weight': 0.49744915649001403, 'service_weight': 0.22892368407675862, 'compliance_weight': 0.27362715943322735, 'max_cascade_depth': 3}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.014285802841186523
11,2025-08-06T11:39:28.897626,"{'cost_weight': 0.5373254967791838, 'service_weight': 0.2143142431099631, 'compliance_weight': 0.2483602601108529, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.009795904159545898
12,2025-08-06T11:39:28.928805,"{'cost_weight': 0.3185342533395424, 'service_weight': 0.1801763572864677, 'compliance_weight': 0.5012893893739898, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.017531156539916992
13,2025-08-06T11:39:28.946863,"{'cost_weight': 0.26077898473447947, 'service_weight': 0.23129593558196868, 'compliance_weight': 0.5079250796835519, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.00705718994140625
14,2025-08-06T11:39:28.963728,"{'cost_weight': 0.3405164546797618, 'service_weight': 0.26179836372854803, 'compliance_weight': 0.3976851815916902, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.010913372039794922
15,2025-08-06T11:39:28.990352,"{'cost_weight': 0.3989814510324621, 'service_weight': 0.10591793810367749, 'compliance_weight': 0.4951006108638605, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.011509418487548828
16,2025-08-06T11:39:29.015987,"{'cost_weight': 0.23863260224715263, 'service_weight': 0.2611984879779445, 'compliance_weight': 0.5001689097749029, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.009392738342285156
17,2025-08-06T11:39:29.034635,"{'cost_weight': 0.3982948886278994, 'service_weight': 0.390547926722429, 'compliance_weight': 0.21115718464967168, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.017574548721313477
18,2025-08-06T11:39:29.064193,"{'cost_weight': 0.23718599638808835, 'service_weight': 0.2562761333721375, 'compliance_weight': 0.5065378702397741, 'max_cascade_depth': 3}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.01705646514892578
19,2025-08-06T11:39:29.080863,"{'cost_weight': 0.4548864579586451, 'service_weight': 0.16547196050615529, 'compliance_weight': 0.3796415815351997, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.015668153762817383
20,2025-08-06T11:39:29.113193,"{'cost_weight': 0.2980844880355347, 'service_weight': 0.4825574740002808, 'compliance_weight': 0.2193580379641844, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.03233027458190918
