trial_id,timestamp,parameters,cost_score,service_score,compliance_score,combined_objective,feasibility_rate,total_cost,on_time_rate,violations,solve_time_seconds
1,2025-08-06T11:07:25.765155,"{'cost_weight': 0.1563916278056425, 'service_weight': 0.32157904806115345, 'compliance_weight': 0.522029324133204, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.006598949432373047
2,2025-08-06T11:07:25.788135,"{'cost_weight': 0.29371399696929895, 'service_weight': 0.3017677620457316, 'compliance_weight': 0.4045182409849695, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.016768217086791992
3,2025-08-06T11:07:25.804402,"{'cost_weight': 0.5063652768668275, 'service_weight': 0.39078065873839424, 'compliance_weight': 0.10285406439477823, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.015303850173950195
4,2025-08-06T11:07:25.821145,"{'cost_weight': 0.2695231010022378, 'service_weight': 0.6006604151263841, 'compliance_weight': 0.12981648387137806, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.010721206665039062
5,2025-08-06T11:07:25.837787,"{'cost_weight': 0.24993423630728867, 'service_weight': 0.34736127049237736, 'compliance_weight': 0.40270449320033397, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.015324115753173828
6,2025-08-06T11:07:25.854383,"{'cost_weight': 0.44712435234375225, 'service_weight': 0.4305577000138223, 'compliance_weight': 0.12231794764242539, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.014219522476196289
7,2025-08-06T11:07:25.871206,"{'cost_weight': 0.12368953977927015, 'service_weight': 0.31044214912164764, 'compliance_weight': 0.5658683110990822, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.015629291534423828
8,2025-08-06T11:07:25.888143,"{'cost_weight': 0.48938722537738705, 'service_weight': 0.43439116586381454, 'compliance_weight': 0.07622160875879844, 'max_cascade_depth': 3}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.016009092330932617
9,2025-08-06T11:07:25.904466,"{'cost_weight': 0.3208722102637692, 'service_weight': 0.39705971617857605, 'compliance_weight': 0.28206807355765473, 'max_cascade_depth': 3}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.015317916870117188
10,2025-08-06T11:07:25.921157,"{'cost_weight': 0.3598174316596068, 'service_weight': 0.3264639992190816, 'compliance_weight': 0.3137185691213117, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.01469111442565918
11,2025-08-06T11:07:25.939320,"{'cost_weight': 0.5205205447295346, 'service_weight': 0.1447062292057134, 'compliance_weight': 0.334773226064752, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.0076105594635009766
12,2025-08-06T11:07:25.958580,"{'cost_weight': 0.2865721178444721, 'service_weight': 0.3129564037280471, 'compliance_weight': 0.40047147842748076, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.008402824401855469
13,2025-08-06T11:07:25.988218,"{'cost_weight': 0.39502517995077696, 'service_weight': 0.21680713869320548, 'compliance_weight': 0.38816768135601765, 'max_cascade_depth': 3}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.017909526824951172
14,2025-08-06T11:07:26.004499,"{'cost_weight': 0.2382068314700832, 'service_weight': 0.4692167292025146, 'compliance_weight': 0.29257643932740224, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.016280412673950195
15,2025-08-06T11:07:26.036858,"{'cost_weight': 0.29553316765971854, 'service_weight': 0.2971794757384348, 'compliance_weight': 0.4072873566018468, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.03150177001953125
16,2025-08-06T11:07:26.071095,"{'cost_weight': 0.1646222290849174, 'service_weight': 0.3594729713648805, 'compliance_weight': 0.4759047995502022, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.03222775459289551
17,2025-08-06T11:07:26.088873,"{'cost_weight': 0.16047426341122545, 'service_weight': 0.33507920156619625, 'compliance_weight': 0.5044465350225784, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.017777442932128906
18,2025-08-06T11:07:26.121034,"{'cost_weight': 0.5596059047330885, 'service_weight': 0.1855296214481861, 'compliance_weight': 0.2548644738187254, 'max_cascade_depth': 3}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.019145965576171875
19,2025-08-06T11:07:26.137644,"{'cost_weight': 0.3671885043063899, 'service_weight': 0.2530839782175875, 'compliance_weight': 0.37972751747602257, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.01507258415222168
20,2025-08-06T11:07:26.171059,"{'cost_weight': 0.26273911100012104, 'service_weight': 0.3456283107321593, 'compliance_weight': 0.39163257826771963, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.03244757652282715
