trial_id,timestamp,parameters,cost_score,service_score,combined_objective,feasibility_rate,total_cost,on_time_rate,violations,solve_time_seconds
1,2025-08-06T12:57:08.542475,"{'cost_weight': 0.8403906566254323, 'service_weight': 0.5103616936984885, 'max_cascade_depth': 3, 'max_deadhead_minutes': 113.99404269295937, 'max_delay_minutes': 137.70764868236284}",0.0,0.4,0.22670107969507503,0.0,0.0,0.0,0,0.03178691864013672
2,2025-08-06T12:57:08.577352,"{'cost_weight': 0.7997925761937176, 'service_weight': 0.7384511072023491, 'max_cascade_depth': 1, 'max_deadhead_minutes': 86.75099627875261, 'max_delay_minutes': 113.8438554421922}",0.0,0.4,0.28803671947686305,0.0,0.0,0.0,0,0.03164982795715332
3,2025-08-06T12:57:08.611341,"{'cost_weight': 0.8357585959142411, 'service_weight': 0.48574323004977704, 'max_cascade_depth': 3, 'max_deadhead_minutes': 64.13797503182668, 'max_delay_minutes': 130.68411890334153}",0.0,0.4,0.22054145692705363,0.0,0.0,0.0,0,0.02915358543395996
4,2025-08-06T12:57:08.643321,"{'cost_weight': 0.48735166215201653, 'service_weight': 0.17673814228459162, 'max_cascade_depth': 3, 'max_deadhead_minutes': 117.68412618270439, 'max_delay_minutes': 98.5197554496235}",0.0,0.4,0.1596815440657431,0.0,0.0,0.0,0,0.03070068359375
5,2025-08-06T12:57:08.676361,"{'cost_weight': 0.6453715181544386, 'service_weight': 0.5321806185541575, 'max_cascade_depth': 1, 'max_deadhead_minutes': 45.99818958229902, 'max_delay_minutes': 45.65619775223727}",0.0,0.4,0.27116283107854644,0.0,0.0,0.0,0,0.028894662857055664
6,2025-08-06T12:57:08.709691,"{'cost_weight': 0.4156584579667171, 'service_weight': 0.625885562813126, 'max_cascade_depth': 3, 'max_deadhead_minutes': 81.99731930071633, 'max_delay_minutes': 42.71243391846572}",0.0,0.4,0.3605525356544231,0.0,0.0,0.0,0,0.030526161193847656
7,2025-08-06T12:57:08.741819,"{'cost_weight': 0.3413780464813845, 'service_weight': 0.647685855595652, 'max_cascade_depth': 2, 'max_deadhead_minutes': 101.30704691633312, 'max_delay_minutes': 139.6386261842054}",0.0,0.4,0.39290839807347744,0.0,0.0,0.0,0,0.027128934860229492
8,2025-08-06T12:57:08.762408,"{'cost_weight': 0.3699676834020741, 'service_weight': 0.2922955310092628, 'max_cascade_depth': 2, 'max_deadhead_minutes': 93.10073706822638, 'max_delay_minutes': 130.67020956961767}",0.0,0.4,0.2648151290743886,0.0,0.0,0.0,0,0.015539407730102539
9,2025-08-06T12:57:08.794064,"{'cost_weight': 0.6318540452400859, 'service_weight': 0.23857797594472727, 'max_cascade_depth': 3, 'max_deadhead_minutes': 97.72437131782395, 'max_delay_minutes': 73.6707418503286}",0.0,0.4,0.1644548707801306,0.0,0.0,0.0,0,0.02665567398071289
10,2025-08-06T12:57:08.827493,"{'cost_weight': 0.1968940330041713, 'service_weight': 0.7652884040492606, 'max_cascade_depth': 2, 'max_deadhead_minutes': 44.20069802149074, 'max_delay_minutes': 33.50633271140125}",0.0,0.4,0.4772203531751407,0.0,0.0,0.0,0,0.027322053909301758
11,2025-08-06T12:57:08.854634,"{'cost_weight': 0.6902254191780887, 'service_weight': 0.41420633454378564, 'max_cascade_depth': 2, 'max_deadhead_minutes': 63.32696369563346, 'max_delay_minutes': 171.533873242675}",0.0,0.4,0.2250241356143192,0.0,0.0,0.0,0,0.015538692474365234
12,2025-08-06T12:57:08.884618,"{'cost_weight': 0.8964288489820051, 'service_weight': 0.8890295981619587, 'max_cascade_depth': 1, 'max_deadhead_minutes': 119.56740137789592, 'max_delay_minutes': 100.1221991227214}",0.0,0.4,0.29875674774197924,0.0,0.0,0.0,0,0.017076492309570312
13,2025-08-06T12:57:08.916233,"{'cost_weight': 0.7654195276238812, 'service_weight': 0.7403723166964813, 'max_cascade_depth': 1, 'max_deadhead_minutes': 80.57237087856971, 'max_delay_minutes': 161.88452066005226}",0.0,0.4,0.29500982602172915,0.0,0.0,0.0,0,0.0201566219329834
14,2025-08-06T12:57:08.942931,"{'cost_weight': 0.7908036193167528, 'service_weight': 0.36731828545834244, 'max_cascade_depth': 1, 'max_deadhead_minutes': 108.37673974788574, 'max_delay_minutes': 116.9220379576374}",0.0,0.4,0.1903003218972919,0.0,0.0,0.0,0,0.016695261001586914
15,2025-08-06T12:57:08.979685,"{'cost_weight': 0.5781952963129087, 'service_weight': 0.8886024661143241, 'max_cascade_depth': 2, 'max_deadhead_minutes': 89.88991248431904, 'max_delay_minutes': 151.78723496276993}",0.0,0.4,0.3634867009793686,0.0,0.0,0.0,0,0.03573179244995117
16,2025-08-06T12:57:09.010664,"{'cost_weight': 0.893083638178628, 'service_weight': 0.5901246642873664, 'max_cascade_depth': 1, 'max_deadhead_minutes': 65.6129898403491, 'max_delay_minutes': 67.8653198318286}",0.0,0.4,0.23872223340695448,0.0,0.0,0.0,0,0.019319772720336914
17,2025-08-06T12:57:09.042217,"{'cost_weight': 0.7347024411802562, 'service_weight': 0.7383419425816463, 'max_cascade_depth': 3, 'max_deadhead_minutes': 110.21869473671443, 'max_delay_minutes': 87.29178491691286}",0.0,0.4,0.3007412203138297,0.0,0.0,0.0,0,0.0216372013092041
18,2025-08-06T12:57:09.076495,"{'cost_weight': 0.5445656766043554, 'service_weight': 0.10204009118364099, 'max_cascade_depth': 2, 'max_deadhead_minutes': 76.07334528733345, 'max_delay_minutes': 117.07679598038517}",0.0,0.4,0.09468529011058593,0.0,0.0,0.0,0,0.0331730842590332
19,2025-08-06T12:57:09.108793,"{'cost_weight': 0.8150226113031794, 'service_weight': 0.4564570166316899, 'max_cascade_depth': 1, 'max_deadhead_minutes': 104.99755459174706, 'max_delay_minutes': 148.49954865146222}",0.0,0.4,0.21539803230967927,0.0,0.0,0.0,0,0.022298336029052734
20,2025-08-06T12:57:09.143059,"{'cost_weight': 0.1163736355052174, 'service_weight': 0.6849651273499012, 'max_cascade_depth': 3, 'max_deadhead_minutes': 33.28816489476511, 'max_delay_minutes': 115.84184625868998}",0.0,0.4,0.5128655887625461,0.0,0.0,0.0,0,0.019605398178100586
