trial_id,timestamp,parameters,cost_score,service_score,compliance_score,combined_objective,feasibility_rate,total_cost,on_time_rate,violations,solve_time_seconds
1,2025-08-06T11:33:55.676747,"{'cost_weight': 0.41956698609818616, 'service_weight': 0.1332816463924182, 'compliance_weight': 0.44715136750939566, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.03107762336730957
2,2025-08-06T11:33:55.693554,"{'cost_weight': 0.48216855652751583, 'service_weight': 0.27298247554235916, 'compliance_weight': 0.244848967930125, 'max_cascade_depth': 3}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.009545564651489258
3,2025-08-06T11:33:55.712732,"{'cost_weight': 0.528556796674383, 'service_weight': 0.10599741119858007, 'compliance_weight': 0.3654457921270369, 'max_cascade_depth': 3}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.014323711395263672
4,2025-08-06T11:33:55.728754,"{'cost_weight': 0.3140298321821455, 'service_weight': 0.31519571242491834, 'compliance_weight': 0.3707744553929362, 'max_cascade_depth': 3}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.009755849838256836
5,2025-08-06T11:33:55.744420,"{'cost_weight': 0.43386425973054277, 'service_weight': 0.22073356883543893, 'compliance_weight': 0.34540217143401825, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.014126777648925781
6,2025-08-06T11:33:55.760083,"{'cost_weight': 0.5463946220102908, 'service_weight': 0.36760192289849164, 'compliance_weight': 0.08600345509121758, 'max_cascade_depth': 3}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.009169816970825195
7,2025-08-06T11:33:55.779358,"{'cost_weight': 0.37422750802121263, 'service_weight': 0.18294072317097826, 'compliance_weight': 0.4428317688078091, 'max_cascade_depth': 3}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.014549970626831055
8,2025-08-06T11:33:55.796518,"{'cost_weight': 0.16096359625581508, 'service_weight': 0.4590990985659056, 'compliance_weight': 0.3799373051782792, 'max_cascade_depth': 3}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.01716017723083496
9,2025-08-06T11:33:55.812115,"{'cost_weight': 0.4152756319200774, 'service_weight': 0.3901327945379444, 'compliance_weight': 0.19459157354197812, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.01082921028137207
10,2025-08-06T11:33:55.812732,"{'cost_weight': 0.48922242708256103, 'service_weight': 0.24637147659554645, 'compliance_weight': 0.26440609632189255, 'max_cascade_depth': 3}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.0
11,2025-08-06T11:33:55.846969,"{'cost_weight': 0.2417550433188431, 'service_weight': 0.39810607170381584, 'compliance_weight': 0.36013888497734103, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.01568746566772461
12,2025-08-06T11:33:55.863093,"{'cost_weight': 0.5899223899366607, 'service_weight': 0.20410306069042164, 'compliance_weight': 0.20597454937291773, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.01612401008605957
13,2025-08-06T11:33:55.894413,"{'cost_weight': 0.42867142596387187, 'service_weight': 0.28413848368816574, 'compliance_weight': 0.2871900903479624, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.0303194522857666
14,2025-08-06T11:33:55.926721,"{'cost_weight': 0.3408710088622597, 'service_weight': 0.3185718691237386, 'compliance_weight': 0.3405571220140019, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.02128124237060547
15,2025-08-06T11:33:55.946386,"{'cost_weight': 0.5937465384362267, 'service_weight': 0.19104231104372488, 'compliance_weight': 0.2152111505200485, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.019665241241455078
16,2025-08-06T11:33:55.976748,"{'cost_weight': 0.3975273535556126, 'service_weight': 0.28268960721327063, 'compliance_weight': 0.3197830392311168, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.017657995223999023
17,2025-08-06T11:33:55.995565,"{'cost_weight': 0.3788238721724697, 'service_weight': 0.24915514866471658, 'compliance_weight': 0.3720209791628137, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.006023406982421875
18,2025-08-06T11:33:56.026769,"{'cost_weight': 0.3750219673107512, 'service_weight': 0.2133452763889498, 'compliance_weight': 0.4116327563002989, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.02120375633239746
19,2025-08-06T11:33:56.060169,"{'cost_weight': 0.21129261674955646, 'service_weight': 0.4615254673882981, 'compliance_weight': 0.32718191586214546, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.020099163055419922
20,2025-08-06T11:33:56.093392,"{'cost_weight': 0.30648156889144534, 'service_weight': 0.33023019728614, 'compliance_weight': 0.3632882338224146, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.021225929260253906
