trial_id,timestamp,parameters,cost_score,service_score,compliance_score,combined_objective,feasibility_rate,total_cost,on_time_rate,violations,solve_time_seconds
1,2025-08-06T08:43:22.854360,"{'cost_weight': 0.13393372236915552, 'service_weight': 0.5085154916155121, 'compliance_weight': 0.35755078601533236, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.01972174644470215
2,2025-08-06T08:43:22.871538,"{'cost_weight': 0.3838326104010248, 'service_weight': 0.22732204945586937, 'compliance_weight': 0.38884534014310584, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.01377105712890625
3,2025-08-06T08:43:22.887737,"{'cost_weight': 0.3435942059865707, 'service_weight': 0.4966960598110129, 'compliance_weight': 0.1597097342024164, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.008999824523925781
4,2025-08-06T08:43:22.902978,"{'cost_weight': 0.3876227391029883, 'service_weight': 0.3691642209421944, 'compliance_weight': 0.2432130399548173, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.011927604675292969
5,2025-08-06T08:43:22.918032,"{'cost_weight': 0.2596076471356461, 'service_weight': 0.46452391892715234, 'compliance_weight': 0.27586843393720145, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.012998580932617188
6,2025-08-06T08:43:22.933685,"{'cost_weight': 0.2237292180501401, 'service_weight': 0.3363470110956514, 'compliance_weight': 0.4399237708542084, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.014652490615844727
7,2025-08-06T08:43:22.951368,"{'cost_weight': 0.3081268595040351, 'service_weight': 0.5407514427188055, 'compliance_weight': 0.15112169777715936, 'max_cascade_depth': 3}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.015682458877563477
8,2025-08-06T08:43:22.967636,"{'cost_weight': 0.12850961564844238, 'service_weight': 0.38197985187212813, 'compliance_weight': 0.4895105324794295, 'max_cascade_depth': 3}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.015563488006591797
9,2025-08-06T08:43:22.985051,"{'cost_weight': 0.4478759924097453, 'service_weight': 0.16887761683006833, 'compliance_weight': 0.3832463907601864, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.016068220138549805
10,2025-08-06T08:43:23.001568,"{'cost_weight': 0.16759919703978654, 'service_weight': 0.2901982434745493, 'compliance_weight': 0.5422025594856642, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.015515327453613281
11,2025-08-06T08:43:23.022624,"{'cost_weight': 0.26383362997783627, 'service_weight': 0.12975293658054787, 'compliance_weight': 0.6064134334416159, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.020037174224853516
12,2025-08-06T08:43:23.039731,"{'cost_weight': 0.4169623399145176, 'service_weight': 0.25273564732851, 'compliance_weight': 0.33030201275697235, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.006063938140869141
13,2025-08-06T08:43:23.071452,"{'cost_weight': 0.4367530653069075, 'service_weight': 0.3594141139996548, 'compliance_weight': 0.20383282069343767, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.022082805633544922
14,2025-08-06T08:43:23.089468,"{'cost_weight': 0.504057632142761, 'service_weight': 0.3697269395632827, 'compliance_weight': 0.12621542829395632, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.007900714874267578
15,2025-08-06T08:43:23.116451,"{'cost_weight': 0.3763295640344944, 'service_weight': 0.322778830189366, 'compliance_weight': 0.30089160577613955, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.015300989151000977
16,2025-08-06T08:43:23.134082,"{'cost_weight': 0.4650590528951022, 'service_weight': 0.13294801070941498, 'compliance_weight': 0.4019929363954829, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.006331920623779297
17,2025-08-06T08:43:23.150960,"{'cost_weight': 0.18550090486950016, 'service_weight': 0.3480801429661575, 'compliance_weight': 0.46641895216434226, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.009216547012329102
18,2025-08-06T08:43:23.172750,"{'cost_weight': 0.33809902232907146, 'service_weight': 0.25658278677075735, 'compliance_weight': 0.40531819090017107, 'max_cascade_depth': 3}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.009311676025390625
19,2025-08-06T08:43:23.190102,"{'cost_weight': 0.3722891737881775, 'service_weight': 0.4123946211112761, 'compliance_weight': 0.2153162051005465, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.0063419342041015625
20,2025-08-06T08:43:23.217608,"{'cost_weight': 0.2877404144200878, 'service_weight': 0.18310116641433716, 'compliance_weight': 0.529158419165575, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.015067815780639648
