trial_id,timestamp,parameters,cost_score,service_score,combined_objective,feasibility_rate,total_cost,on_time_rate,violations,solve_time_seconds
11,2025-08-06T12:59:19.443527,"{'cost_weight': 0.37068541659529397, 'service_weight': 0.13449264204090916, 'max_cascade_depth': 1, 'max_deadhead_minutes': 35.634217922526545, 'max_delay_minutes': 178.52068582168198}",0.0,0.4,0.15973691621206632,0.0,0.0,0.0,0,0.032330989837646484
12,2025-08-06T12:59:19.477845,"{'cost_weight': 0.3648880041027598, 'service_weight': 0.6444729932895902, 'max_cascade_depth': 3, 'max_deadhead_minutes': 56.35309429381395, 'max_delay_minutes': 179.50283654901875}",0.0,0.4,0.38309762015050963,0.0,0.0,0.0,0,0.021914005279541016
13,2025-08-06T12:59:19.509785,"{'cost_weight': 0.3669090749484627, 'service_weight': 0.6712507472189885, 'max_cascade_depth': 2, 'max_deadhead_minutes': 91.49945796123855, 'max_delay_minutes': 30.53674372629824}",0.0,0.4,0.3879464796571861,0.0,0.0,0.0,0,0.025956392288208008
14,2025-08-06T12:59:19.542974,"{'cost_weight': 0.11465217520475476, 'service_weight': 0.5230156465701169, 'max_cascade_depth': 3, 'max_deadhead_minutes': 57.056996095007854, 'max_delay_minutes': 141.2843470813757}",0.0,0.4,0.4921204696649416,0.0,0.0,0.0,0,0.02051568031311035
15,2025-08-06T12:59:19.576853,"{'cost_weight': 0.267174771775723, 'service_weight': 0.3120088873695786, 'max_cascade_depth': 2, 'max_deadhead_minutes': 85.94817500941298, 'max_delay_minutes': 65.677153481255}",0.0,0.4,0.3232227454379585,0.0,0.0,0.0,0,0.028332233428955078
16,2025-08-06T12:59:19.611172,"{'cost_weight': 0.46849570349531555, 'service_weight': 0.1172824828930345, 'max_cascade_depth': 3, 'max_deadhead_minutes': 103.08165181622587, 'max_delay_minutes': 83.67037069548189}",0.0,0.4,0.12012992523618529,0.0,0.0,0.0,0,0.02700352668762207
17,2025-08-06T12:59:19.646713,"{'cost_weight': 0.24699410539937453, 'service_weight': 0.4072865229615019, 'max_cascade_depth': 3, 'max_deadhead_minutes': 43.73968331813673, 'max_delay_minutes': 155.55920499689444}",0.0,0.4,0.3734970946474589,0.0,0.0,0.0,0,0.030539274215698242
18,2025-08-06T12:59:19.677836,"{'cost_weight': 0.4636312206336876, 'service_weight': 0.22098134074552478, 'max_cascade_depth': 2, 'max_deadhead_minutes': 65.16667366943179, 'max_delay_minutes': 124.73054745120314}",0.0,0.4,0.19366983886506992,0.0,0.0,0.0,0,0.02812337875366211
19,2025-08-06T12:59:19.707918,"{'cost_weight': 0.7488863620984787, 'service_weight': 0.7386540763285521, 'max_cascade_depth': 1, 'max_deadhead_minutes': 81.56985604252903, 'max_delay_minutes': 50.36871356435068}",0.0,0.4,0.29793640182701586,0.0,0.0,0.0,0,0.018971681594848633
20,2025-08-06T12:59:19.743016,"{'cost_weight': 0.5496098020514377, 'service_weight': 0.5746820807867887, 'max_cascade_depth': 3, 'max_deadhead_minutes': 61.32530312478052, 'max_delay_minutes': 162.107800578352}",0.0,0.4,0.306690152028508,0.0,0.0,0.0,0,0.02582383155822754
