trial_id,timestamp,parameters,cost_score,service_score,compliance_score,combined_objective,feasibility_rate,total_cost,on_time_rate,violations,solve_time_seconds
1,2025-08-06T06:55:37.229534,"{'cost_weight': 0.2700915243316501, 'service_weight': 0.5158929582044948, 'compliance_weight': 0.21401551746385508, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.03143453598022461
2,2025-08-06T06:55:37.314482,"{'cost_weight': 0.19192895334216273, 'service_weight': 0.2778785810124889, 'compliance_weight': 0.5301924656453483, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.019164085388183594
3,2025-08-06T06:55:37.394206,"{'cost_weight': 0.313817614278182, 'service_weight': 0.5664655679972723, 'compliance_weight': 0.11971681772454569, 'max_cascade_depth': 3}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.008008241653442383
4,2025-08-06T06:55:37.478124,"{'cost_weight': 0.41379161702716416, 'service_weight': 0.1991724584595569, 'compliance_weight': 0.387035924513279, 'max_cascade_depth': 3}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.031464338302612305
5,2025-08-06T06:55:37.598188,"{'cost_weight': 0.20372446513743303, 'service_weight': 0.45955621474590463, 'compliance_weight': 0.33671932011666234, 'max_cascade_depth': 3}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.015380382537841797
6,2025-08-06T06:55:37.679192,"{'cost_weight': 0.4712744006188439, 'service_weight': 0.31110577790296084, 'compliance_weight': 0.21761982147819525, 'max_cascade_depth': 3}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.03151249885559082
7,2025-08-06T06:55:37.726600,"{'cost_weight': 0.43391174452928993, 'service_weight': 0.40348262083841274, 'compliance_weight': 0.1626056346322972, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.019725561141967773
8,2025-08-06T06:55:37.764410,"{'cost_weight': 0.5350660011096372, 'service_weight': 0.13157380205063438, 'compliance_weight': 0.33336019683972845, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.0157926082611084
9,2025-08-06T06:55:37.847385,"{'cost_weight': 0.33384791296393385, 'service_weight': 0.30509546931663595, 'compliance_weight': 0.36105661771943015, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.017503738403320312
10,2025-08-06T06:55:37.928007,"{'cost_weight': 0.4131855913688326, 'service_weight': 0.4368750145821046, 'compliance_weight': 0.14993939404906287, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.016125202178955078
11,2025-08-06T06:55:37.979955,"{'cost_weight': 0.2927855427761718, 'service_weight': 0.35939946928603766, 'compliance_weight': 0.34781498793779053, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.03228306770324707
12,2025-08-06T06:55:38.059673,"{'cost_weight': 0.10076441767109257, 'service_weight': 0.30434328718678416, 'compliance_weight': 0.5948922951421233, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.016014575958251953
13,2025-08-06T06:55:38.144808,"{'cost_weight': 0.16672847010085134, 'service_weight': 0.3170220803428195, 'compliance_weight': 0.5162494495563292, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.015840530395507812
14,2025-08-06T06:55:38.197724,"{'cost_weight': 0.26550001949119506, 'service_weight': 0.26127778424128195, 'compliance_weight': 0.47322219626752315, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.022526264190673828
15,2025-08-06T06:55:38.278644,"{'cost_weight': 0.4764967931325459, 'service_weight': 0.18647678413585078, 'compliance_weight': 0.3370264227316033, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.015874862670898438
16,2025-08-06T06:55:38.364042,"{'cost_weight': 0.1513586782534431, 'service_weight': 0.39508843991097936, 'compliance_weight': 0.4535528818355776, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.016085147857666016
17,2025-08-06T06:55:38.411508,"{'cost_weight': 0.3103184418585026, 'service_weight': 0.45628023293185155, 'compliance_weight': 0.23340132520964577, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.015801429748535156
18,2025-08-06T06:55:38.496900,"{'cost_weight': 0.41252648171776357, 'service_weight': 0.2356052239227006, 'compliance_weight': 0.35186829435953576, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.016111373901367188
19,2025-08-06T06:55:38.545505,"{'cost_weight': 0.20641466040788886, 'service_weight': 0.3188606302606686, 'compliance_weight': 0.4747247093314425, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.015705108642578125
20,2025-08-06T06:55:38.630706,"{'cost_weight': 0.127740921383341, 'service_weight': 0.5083445803876898, 'compliance_weight': 0.3639144982289692, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.015828847885131836
