trial_id,timestamp,parameters,cost_score,service_score,compliance_score,combined_objective,feasibility_rate,total_cost,on_time_rate,violations,solve_time_seconds
1,2025-08-06T11:44:59.945973,"{'cost_weight': 0.3533391972921934, 'service_weight': 0.27477348682256825, 'compliance_weight': 0.3718873158852383, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.014817237854003906
2,2025-08-06T11:44:59.962285,"{'cost_weight': 0.3560520605737844, 'service_weight': 0.2119518301481917, 'compliance_weight': 0.43199610927802395, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.014812469482421875
3,2025-08-06T11:44:59.981250,"{'cost_weight': 0.20271500691884461, 'service_weight': 0.3016409956503114, 'compliance_weight': 0.495643997430844, 'max_cascade_depth': 3}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.01415872573852539
4,2025-08-06T11:44:59.995951,"{'cost_weight': 0.2207093954325567, 'service_weight': 0.49534296279131534, 'compliance_weight': 0.283947641776128, 'max_cascade_depth': 3}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.014700889587402344
5,2025-08-06T11:45:00.012353,"{'cost_weight': 0.39483348532073986, 'service_weight': 0.4437441679773137, 'compliance_weight': 0.1614223467019465, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.015285968780517578
6,2025-08-06T11:45:00.032668,"{'cost_weight': 0.42801117098626845, 'service_weight': 0.234361537410183, 'compliance_weight': 0.33762729160354865, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.015237569808959961
7,2025-08-06T11:45:00.045704,"{'cost_weight': 0.41810666011785624, 'service_weight': 0.16290041823138912, 'compliance_weight': 0.4189929216507547, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.011950254440307617
8,2025-08-06T11:45:00.062867,"{'cost_weight': 0.4411343572970575, 'service_weight': 0.16019671579633074, 'compliance_weight': 0.39866892690661176, 'max_cascade_depth': 3}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.012126922607421875
9,2025-08-06T11:45:00.079951,"{'cost_weight': 0.47771505262240804, 'service_weight': 0.2738502364514599, 'compliance_weight': 0.24843471092613206, 'max_cascade_depth': 3}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.01297760009765625
10,2025-08-06T11:45:00.097915,"{'cost_weight': 0.30350053635596724, 'service_weight': 0.359048563233222, 'compliance_weight': 0.3374509004108107, 'max_cascade_depth': 3}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.016185760498046875
11,2025-08-06T11:45:00.130332,"{'cost_weight': 0.3489510629689997, 'service_weight': 0.3456454757875167, 'compliance_weight': 0.30540346124348355, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.018003463745117188
12,2025-08-06T11:45:00.161266,"{'cost_weight': 0.32297837908841925, 'service_weight': 0.13467690278775024, 'compliance_weight': 0.5423447181238306, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.030167341232299805
13,2025-08-06T11:45:00.178951,"{'cost_weight': 0.39169677012279197, 'service_weight': 0.3912542829052631, 'compliance_weight': 0.21704894697194502, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.01067805290222168
14,2025-08-06T11:45:00.212298,"{'cost_weight': 0.24721050023879662, 'service_weight': 0.3132729440716081, 'compliance_weight': 0.43951655568959536, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.026888608932495117
15,2025-08-06T11:45:00.245608,"{'cost_weight': 0.5108392720241974, 'service_weight': 0.13026781524819822, 'compliance_weight': 0.3588929127276043, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.028317928314208984
16,2025-08-06T11:45:00.279000,"{'cost_weight': 0.38497859738031276, 'service_weight': 0.21225639538922927, 'compliance_weight': 0.40276500723045794, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.0273892879486084
17,2025-08-06T11:45:00.312218,"{'cost_weight': 0.22948259114967412, 'service_weight': 0.3892316086071269, 'compliance_weight': 0.38128580024319897, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.02574777603149414
18,2025-08-06T11:45:00.328940,"{'cost_weight': 0.3206307413553784, 'service_weight': 0.2497935085668418, 'compliance_weight': 0.4295757500777798, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.010651350021362305
19,2025-08-06T11:45:00.362148,"{'cost_weight': 0.5843011227214137, 'service_weight': 0.14021364671163128, 'compliance_weight': 0.27548523056695506, 'max_cascade_depth': 2}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.026336669921875
20,2025-08-06T11:45:00.395615,"{'cost_weight': 0.20749163433377002, 'service_weight': 0.4156120647942819, 'compliance_weight': 0.376896300871948, 'max_cascade_depth': 1}",0.212,0.76,1.0,0.1568,0.6,3180.0,0.6,0,0.026447057723999023
